Date,Buy Signal,Sell Signal,Position Open,Portfolio Value
2021-06-04,False,False,0,156049.99542236328
2021-06-07,False,False,0,156049.99542236328
2021-06-08,False,False,0,156049.99542236328
2021-06-09,False,False,0,156049.99542236328
2021-06-10,False,False,0,156049.99542236328
2021-06-11,False,False,0,156049.99542236328
2021-06-14,False,False,0,156049.99542236328
2021-06-15,False,False,0,156049.99542236328
2021-06-16,False,False,0,156049.99542236328
2021-06-17,False,False,0,156049.99542236328
2021-06-18,False,False,0,156049.99542236328
2021-06-21,False,False,0,156049.99542236328
2021-06-22,False,False,0,156049.99542236328
2021-06-23,False,False,0,156049.99542236328
2021-06-24,False,False,0,156049.99542236328
2021-06-25,False,False,0,156049.99542236328
2021-06-28,False,False,0,156049.99542236328
2021-06-29,False,False,0,156049.99542236328
2021-06-30,False,False,0,156049.99542236328
2021-07-01,False,False,0,156049.99542236328
2021-07-02,False,False,0,156049.99542236328
2021-07-06,False,False,0,156049.99542236328
2021-07-07,False,False,0,156049.99542236328
2021-07-08,False,False,0,156049.99542236328
2021-07-09,False,False,0,156049.99542236328
2021-07-12,False,False,0,156049.99542236328
2021-07-13,False,False,0,156049.99542236328
2021-07-14,False,False,0,156049.99542236328
2021-07-15,False,False,0,156049.99542236328
2021-07-16,False,False,0,156049.99542236328
2021-07-19,False,False,0,156049.99542236328
2021-07-20,False,False,0,156049.99542236328
2021-07-21,False,False,0,156049.99542236328
2021-07-22,False,False,0,156049.99542236328
2021-07-23,False,False,0,156049.99542236328
2021-07-26,False,False,0,156049.99542236328
2021-07-27,False,False,0,156049.99542236328
2021-07-28,False,False,0,156049.99542236328
2021-07-29,False,False,0,156049.99542236328
2021-07-30,False,False,0,156049.99542236328
2021-08-02,False,False,0,156049.99542236328
2021-08-03,False,False,0,156049.99542236328
2021-08-04,False,False,0,156049.99542236328
2021-08-05,False,False,0,156049.99542236328
2021-08-06,False,False,0,156049.99542236328
2021-08-09,False,False,0,156049.99542236328
2021-08-10,False,False,0,156049.99542236328
2021-08-11,False,False,0,156049.99542236328
2021-08-12,False,False,0,156049.99542236328
2021-08-13,False,False,0,156049.99542236328
2021-08-16,False,False,0,156049.99542236328
2021-08-17,False,False,0,156049.99542236328
2021-08-18,False,False,0,156049.99542236328
2021-08-19,False,False,0,156049.99542236328
2021-08-20,False,False,0,156049.99542236328
2021-08-23,False,False,0,156049.99542236328
2021-08-24,False,False,0,156049.99542236328
2021-08-25,False,False,0,156049.99542236328
2021-08-26,False,False,0,156049.99542236328
2021-08-27,False,False,0,156049.99542236328
2021-08-30,False,False,0,156049.99542236328
2021-08-31,False,False,0,156049.99542236328
2021-09-01,False,False,0,156049.99542236328
2021-09-02,False,False,0,156049.99542236328
2021-09-03,False,False,0,156049.99542236328
2021-09-07,False,False,0,156049.99542236328
2021-09-08,False,False,0,156049.99542236328
2021-09-09,False,False,0,156049.99542236328
2021-09-10,False,False,0,156049.99542236328
2021-09-13,False,False,0,156049.99542236328
2021-09-14,False,False,0,156049.99542236328
2021-09-15,False,False,0,156049.99542236328
2021-09-16,False,False,0,156049.99542236328
2021-09-17,False,False,0,156049.99542236328
2021-09-20,False,False,0,156049.99542236328
2021-09-21,False,False,0,156049.99542236328
2021-09-22,False,False,0,156049.99542236328
2021-09-23,False,False,0,156049.99542236328
2021-09-24,False,False,0,156049.99542236328
2021-09-27,False,False,0,156049.99542236328
2021-09-28,True,False,550,156049.99542236328
2021-09-29,False,False,550,156049.99542236328
2021-09-30,False,False,550,156049.99542236328
2021-10-01,False,False,550,156049.99542236328
2021-10-04,False,False,550,156049.99542236328
2021-10-05,False,False,550,156049.99542236328
2021-10-06,False,False,550,156049.99542236328
2021-10-07,False,False,550,156049.99542236328
2021-10-08,False,False,550,156049.99542236328
2021-10-11,False,False,550,156049.99542236328
2021-10-12,False,False,550,156049.99542236328
2021-10-13,False,False,550,156049.99542236328
2021-10-14,False,True,0,166512.5
2021-10-15,False,False,0,166512.5
2021-10-18,False,False,0,166512.5
2021-10-19,False,False,0,166512.5
2021-10-20,False,False,0,166512.5
2021-10-21,False,False,0,166512.5
2021-10-22,False,False,0,166512.5
2021-10-25,False,False,0,166512.5
2021-10-26,False,False,0,166512.5
2021-10-27,False,False,0,166512.5
2021-10-28,False,False,0,166512.5
2021-10-29,False,False,0,166512.5
2021-11-01,False,False,0,166512.5
2021-11-02,False,False,0,166512.5
2021-11-03,False,False,0,166512.5
2021-11-04,False,False,0,166512.5
2021-11-05,False,False,0,166512.5
2021-11-08,False,False,0,166512.5
2021-11-09,False,False,0,166512.5
2021-11-10,False,False,0,166512.5
2021-11-11,False,False,0,166512.5
2021-11-12,False,False,0,166512.5
2021-11-15,False,False,0,166512.5
2021-11-16,False,False,0,166512.5
2021-11-17,False,False,0,166512.5
2021-11-18,False,False,0,166512.5
2021-11-19,False,False,0,166512.5
2021-11-22,False,False,0,166512.5
2021-11-23,False,False,0,166512.5
2021-11-24,False,False,0,166512.5
2021-11-26,False,False,0,166512.5
2021-11-29,False,False,0,166512.5
2021-11-30,False,False,0,166512.5
2021-12-01,False,False,0,166512.5
2021-12-02,True,False,505,166512.5
2021-12-03,False,False,505,166512.5
2021-12-06,False,False,505,166512.5
2021-12-07,False,False,505,166512.5
2021-12-08,False,False,505,166512.5
2021-12-09,False,False,505,166512.5
2021-12-10,False,False,505,166512.5
2021-12-13,False,False,505,166512.5
2021-12-14,False,False,505,166512.5
2021-12-15,False,False,505,166512.5
2021-12-16,False,False,505,166512.5
2021-12-17,False,False,505,166512.5
2021-12-20,False,False,505,166512.5
2021-12-21,False,False,505,166512.5
2021-12-22,False,False,505,166512.5
2021-12-23,False,False,505,166512.5
2021-12-27,False,False,505,166512.5
2021-12-28,False,True,0,172331.25
2021-12-29,False,False,0,172331.25
2021-12-30,False,False,0,172331.25
2021-12-31,False,False,0,172331.25
2022-01-03,False,False,0,172331.25
2022-01-04,False,False,0,172331.25
2022-01-05,False,False,0,172331.25
2022-01-06,True,False,549,172331.25
2022-01-07,False,False,549,172331.25
2022-01-10,False,False,549,172331.25
2022-01-11,False,False,549,172331.25
2022-01-12,False,False,549,172331.25
2022-01-13,False,False,549,172331.25
2022-01-14,False,False,549,172331.25
2022-01-18,False,False,549,172331.25
2022-01-19,False,False,549,172331.25
2022-01-20,False,False,549,172331.25
2022-01-21,False,False,549,172331.25
2022-01-24,False,False,549,172331.25
2022-01-25,False,False,549,172331.25
2022-01-26,False,False,549,172331.25
2022-01-27,False,False,549,172331.25
2022-01-28,False,False,549,172331.25
2022-01-31,False,False,549,172331.25
2022-02-01,False,False,549,172331.25
2022-02-02,False,False,549,172331.25
2022-02-03,False,False,549,172331.25
2022-02-04,False,False,549,172331.25
2022-02-07,False,False,549,172331.25
2022-02-08,False,False,549,172331.25
2022-02-09,False,False,549,172331.25
2022-02-10,False,False,549,172331.25
2022-02-11,False,False,549,172331.25
2022-02-14,False,False,549,172331.25
2022-02-15,False,False,549,172331.25
2022-02-16,False,False,549,172331.25
2022-02-17,False,False,549,172331.25
2022-02-18,False,False,549,172331.25
2022-02-22,False,False,549,172331.25
2022-02-23,True,False,549,172331.25
2022-02-24,False,False,549,172331.25
2022-02-25,False,False,549,172331.25
2022-02-28,False,False,549,172331.25
2022-03-01,False,False,549,172331.25
2022-03-02,False,False,549,172331.25
2022-03-03,False,False,549,172331.25
2022-03-04,False,False,549,172331.25
2022-03-07,False,False,549,172331.25
2022-03-08,False,False,549,172331.25
2022-03-09,False,False,549,172331.25
2022-03-10,False,False,549,172331.25
2022-03-11,False,False,549,172331.25
2022-03-14,False,False,549,172331.25
2022-03-15,False,False,549,172331.25
2022-03-16,False,False,549,172331.25
2022-03-17,False,False,549,172331.25
2022-03-18,False,False,549,172331.25
2022-03-21,False,True,0,164238.84201049805
2022-03-22,False,False,0,164238.84201049805
2022-03-23,False,False,0,164238.84201049805
2022-03-24,False,False,0,164238.84201049805
2022-03-25,False,False,0,164238.84201049805
2022-03-28,False,False,0,164238.84201049805
2022-03-29,False,False,0,164238.84201049805
2022-03-30,False,False,0,164238.84201049805
2022-03-31,False,False,0,164238.84201049805
2022-04-01,False,False,0,164238.84201049805
2022-04-04,False,False,0,164238.84201049805
2022-04-05,False,False,0,164238.84201049805
2022-04-06,False,False,0,164238.84201049805
2022-04-07,False,False,0,164238.84201049805
2022-04-08,False,False,0,164238.84201049805
2022-04-11,True,False,575,164238.84201049805
2022-04-12,False,False,575,164238.84201049805
2022-04-13,False,False,575,164238.84201049805
2022-04-14,False,False,575,164238.84201049805
2022-04-18,False,False,575,164238.84201049805
2022-04-19,False,False,575,164238.84201049805
2022-04-20,False,False,575,164238.84201049805
2022-04-21,False,False,575,164238.84201049805
2022-04-22,False,False,575,164238.84201049805
2022-04-25,False,False,575,164238.84201049805
2022-04-26,False,False,575,164238.84201049805
2022-04-27,False,False,575,164238.84201049805
2022-04-28,False,False,575,164238.84201049805
2022-04-29,False,False,575,164238.84201049805
2022-05-02,False,False,575,164238.84201049805
2022-05-03,False,False,575,164238.84201049805
2022-05-04,False,False,575,164238.84201049805
2022-05-05,False,False,575,164238.84201049805
2022-05-06,False,False,575,164238.84201049805
2022-05-09,False,False,575,164238.84201049805
2022-05-10,False,False,575,164238.84201049805
2022-05-11,False,False,575,164238.84201049805
2022-05-12,False,False,575,164238.84201049805
2022-05-13,False,False,575,164238.84201049805
2022-05-16,False,False,575,164238.84201049805
2022-05-17,False,False,575,164238.84201049805
2022-05-18,False,False,575,164238.84201049805
2022-05-19,False,False,575,164238.84201049805
2022-05-20,False,False,575,164238.84201049805
2022-05-23,False,False,575,164238.84201049805
2022-05-24,False,False,575,164238.84201049805
2022-05-25,False,False,575,164238.84201049805
2022-05-26,False,False,575,164238.84201049805
2022-05-27,False,False,575,164238.84201049805
2022-05-31,False,False,575,164238.84201049805
2022-06-01,False,True,0,156641.50772094727
2022-06-02,False,False,0,156641.50772094727
2022-06-03,False,False,0,156641.50772094727
2022-06-06,False,False,0,156641.50772094727
2022-06-07,False,False,0,156641.50772094727
2022-06-08,False,False,0,156641.50772094727
2022-06-09,False,False,0,156641.50772094727
2022-06-10,False,False,0,156641.50772094727
2022-06-13,True,False,646,156641.50772094727
2022-06-14,False,False,646,156641.50772094727
2022-06-15,False,False,646,156641.50772094727
2022-06-16,False,False,646,156641.50772094727
2022-06-17,False,False,646,156641.50772094727
2022-06-21,False,False,646,156641.50772094727
2022-06-22,False,False,646,156641.50772094727
2022-06-23,False,False,646,156641.50772094727
2022-06-24,False,False,646,156641.50772094727
2022-06-27,False,False,646,156641.50772094727
2022-06-28,False,False,646,156641.50772094727
2022-06-29,False,False,646,156641.50772094727
2022-06-30,False,False,646,156641.50772094727
2022-07-01,False,False,646,156641.50772094727
2022-07-05,False,False,646,156641.50772094727
2022-07-06,False,True,0,171971.65447998047
2022-07-07,False,False,0,171971.65447998047
2022-07-08,False,False,0,171971.65447998047
2022-07-11,False,False,0,171971.65447998047
2022-07-12,False,False,0,171971.65447998047
2022-07-13,False,False,0,171971.65447998047
2022-07-14,False,False,0,171971.65447998047
2022-07-15,False,False,0,171971.65447998047
2022-07-18,True,False,676,171971.65447998047
2022-07-19,False,False,676,171971.65447998047
2022-07-20,False,False,676,171971.65447998047
2022-07-21,False,False,676,171971.65447998047
2022-07-22,False,False,676,171971.65447998047
2022-07-25,False,False,676,171971.65447998047
2022-07-26,False,False,676,171971.65447998047
2022-07-27,False,False,676,171971.65447998047
2022-07-28,False,False,676,171971.65447998047
2022-07-29,False,True,0,189780.2333984375
2022-08-01,False,False,0,189780.2333984375
2022-08-02,False,False,0,189780.2333984375
2022-08-03,False,False,0,189780.2333984375
2022-08-04,False,False,0,189780.2333984375
2022-08-05,False,False,0,189780.2333984375
2022-08-08,False,False,0,189780.2333984375
2022-08-09,False,False,0,189780.2333984375
2022-08-10,False,False,0,189780.2333984375
2022-08-11,False,False,0,189780.2333984375
2022-08-12,False,False,0,189780.2333984375
2022-08-15,False,False,0,189780.2333984375
2022-08-16,False,False,0,189780.2333984375
2022-08-17,False,False,0,189780.2333984375
2022-08-18,False,False,0,189780.2333984375
2022-08-19,False,False,0,189780.2333984375
2022-08-22,False,False,0,189780.2333984375
2022-08-23,False,False,0,189780.2333984375
2022-08-24,False,False,0,189780.2333984375
2022-08-25,True,False,680,189780.2333984375
2022-08-26,False,False,680,189780.2333984375
2022-08-29,False,False,680,189780.2333984375
2022-08-30,False,False,680,189780.2333984375
2022-08-31,False,False,680,189780.2333984375
2022-09-01,False,False,680,189780.2333984375
2022-09-02,False,False,680,189780.2333984375
2022-09-06,False,False,680,189780.2333984375
2022-09-07,False,False,680,189780.2333984375
2022-09-08,False,False,680,189780.2333984375
2022-09-09,False,False,680,189780.2333984375
2022-09-12,False,False,680,189780.2333984375
2022-09-13,False,False,680,189780.2333984375
2022-09-14,False,False,680,189780.2333984375
2022-09-15,False,False,680,189780.2333984375
2022-09-16,False,False,680,189780.2333984375
2022-09-19,False,False,680,189780.2333984375
2022-09-20,True,False,680,189780.2333984375
2022-09-21,False,False,680,189780.2333984375
2022-09-22,False,False,680,189780.2333984375
2022-09-23,False,False,680,189780.2333984375
2022-09-26,False,False,680,189780.2333984375
2022-09-27,False,False,680,189780.2333984375
2022-09-28,False,False,680,189780.2333984375
2022-09-29,False,False,680,189780.2333984375
2022-09-30,False,False,680,189780.2333984375
2022-10-03,False,False,680,189780.2333984375
2022-10-04,False,False,680,189780.2333984375
2022-10-05,False,False,680,189780.2333984375
2022-10-06,False,False,680,189780.2333984375
2022-10-07,False,False,680,189780.2333984375
2022-10-10,False,False,680,189780.2333984375
2022-10-11,False,False,680,189780.2333984375
2022-10-12,False,False,680,189780.2333984375
2022-10-13,False,False,680,189780.2333984375
2022-10-14,False,False,680,189780.2333984375
2022-10-17,False,False,680,189780.2333984375
2022-10-18,False,False,680,189780.2333984375
2022-10-19,False,False,680,189780.2333984375
2022-10-20,False,False,680,189780.2333984375
2022-10-21,False,False,680,189780.2333984375
2022-10-24,False,True,0,168130.0
2022-10-25,False,False,0,168130.0
2022-10-26,False,False,0,168130.0
2022-10-27,False,False,0,168130.0
2022-10-28,False,False,0,168130.0
2022-10-31,False,False,0,168130.0
2022-11-01,True,False,736,168130.0
2022-11-02,False,False,736,168130.0
2022-11-03,False,False,736,168130.0
2022-11-04,False,False,736,168130.0
2022-11-07,False,False,736,168130.0
2022-11-08,False,False,736,168130.0
2022-11-09,False,False,736,168130.0
2022-11-10,False,False,736,168130.0
2022-11-11,False,False,736,168130.0
2022-11-14,False,True,0,177780.80224609375
2022-11-15,False,False,0,177780.80224609375
2022-11-16,False,False,0,177780.80224609375
2022-11-17,False,False,0,177780.80224609375
2022-11-18,False,False,0,177780.80224609375
2022-11-21,False,False,0,177780.80224609375
2022-11-22,False,False,0,177780.80224609375
2022-11-23,False,False,0,177780.80224609375
2022-11-25,False,False,0,177780.80224609375
2022-11-28,False,False,0,177780.80224609375
2022-11-29,False,False,0,177780.80224609375
2022-11-30,False,False,0,177780.80224609375
2022-12-01,False,False,0,177780.80224609375
2022-12-02,False,False,0,177780.80224609375
2022-12-05,False,False,0,177780.80224609375
2022-12-06,False,False,0,177780.80224609375
2022-12-07,False,False,0,177780.80224609375
2022-12-08,False,False,0,177780.80224609375
2022-12-09,False,False,0,177780.80224609375
2022-12-12,False,False,0,177780.80224609375
2022-12-13,False,False,0,177780.80224609375
2022-12-14,False,False,0,177780.80224609375
2022-12-15,False,False,0,177780.80224609375
2022-12-16,False,False,0,177780.80224609375
2022-12-19,False,False,0,177780.80224609375
2022-12-20,False,False,0,177780.80224609375
2022-12-21,True,False,727,177780.80224609375
2022-12-22,False,False,727,177780.80224609375
2022-12-23,False,False,727,177780.80224609375
2022-12-27,False,False,727,177780.80224609375
2022-12-28,False,False,727,177780.80224609375
2022-12-29,False,False,727,177780.80224609375
2022-12-30,False,False,727,177780.80224609375
2023-01-03,False,False,727,177780.80224609375
2023-01-04,False,False,727,177780.80224609375
2023-01-05,False,False,727,177780.80224609375
2023-01-06,False,False,727,177780.80224609375
2023-01-09,False,False,727,177780.80224609375
2023-01-10,False,False,727,177780.80224609375
2023-01-11,False,False,727,177780.80224609375
2023-01-12,False,False,727,177780.80224609375
2023-01-13,False,False,727,177780.80224609375
2023-01-17,False,False,727,177780.80224609375
2023-01-18,False,False,727,177780.80224609375
2023-01-19,False,False,727,177780.80224609375
2023-01-20,False,False,727,177780.80224609375
2023-01-23,False,True,0,176355.66133117676
2023-01-24,False,False,0,176355.66133117676
2023-01-25,False,False,0,176355.66133117676
2023-01-26,False,False,0,176355.66133117676
2023-01-27,False,False,0,176355.66133117676
2023-01-30,False,False,0,176355.66133117676
2023-01-31,False,False,0,176355.66133117676
2023-02-01,False,False,0,176355.66133117676
2023-02-02,False,False,0,176355.66133117676
2023-02-03,False,False,0,176355.66133117676
2023-02-06,False,False,0,176355.66133117676
2023-02-07,False,False,0,176355.66133117676
2023-02-08,False,False,0,176355.66133117676
2023-02-09,False,False,0,176355.66133117676
2023-02-10,False,False,0,176355.66133117676
2023-02-13,False,False,0,176355.66133117676
2023-02-14,False,False,0,176355.66133117676
2023-02-15,False,False,0,176355.66133117676
2023-02-16,False,False,0,176355.66133117676
2023-02-17,False,False,0,176355.66133117676
2023-02-21,False,False,0,176355.66133117676
2023-02-22,False,False,0,176355.66133117676
2023-02-23,True,False,692,176355.66133117676
2023-02-24,False,False,692,176355.66133117676
2023-02-27,False,False,692,176355.66133117676
2023-02-28,False,False,692,176355.66133117676
2023-03-01,False,False,692,176355.66133117676
2023-03-02,False,False,692,176355.66133117676
2023-03-03,False,False,692,176355.66133117676
2023-03-06,False,False,692,176355.66133117676
2023-03-07,False,False,692,176355.66133117676
2023-03-08,False,False,692,176355.66133117676
2023-03-09,False,False,692,176355.66133117676
2023-03-10,False,False,692,176355.66133117676
2023-03-13,False,False,692,176355.66133117676
2023-03-14,False,False,692,176355.66133117676
2023-03-15,False,False,692,176355.66133117676
2023-03-16,False,True,0,191130.40844726562
2023-03-17,False,False,0,191130.40844726562
2023-03-20,False,False,0,191130.40844726562
2023-03-21,False,False,0,191130.40844726562
2023-03-22,False,False,0,191130.40844726562
2023-03-23,False,False,0,191130.40844726562
2023-03-24,False,False,0,191130.40844726562
2023-03-27,False,False,0,191130.40844726562
2023-03-28,False,False,0,191130.40844726562
2023-03-29,False,False,0,191130.40844726562
2023-03-30,False,False,0,191130.40844726562
2023-03-31,False,False,0,191130.40844726562
2023-04-03,False,False,0,191130.40844726562
2023-04-04,False,False,0,191130.40844726562
2023-04-05,False,False,0,191130.40844726562
2023-04-06,False,False,0,191130.40844726562
2023-04-10,False,False,0,191130.40844726562
2023-04-11,False,False,0,191130.40844726562
2023-04-12,False,False,0,191130.40844726562
2023-04-13,False,False,0,191130.40844726562
2023-04-14,False,False,0,191130.40844726562
2023-04-17,False,False,0,191130.40844726562
2023-04-18,False,False,0,191130.40844726562
2023-04-19,False,False,0,191130.40844726562
2023-04-20,False,False,0,191130.40844726562
2023-04-21,False,False,0,191130.40844726562
2023-04-24,False,False,0,191130.40844726562
2023-04-25,False,False,0,191130.40844726562
2023-04-26,False,False,0,191130.40844726562
2023-04-27,False,False,0,191130.40844726562
2023-04-28,False,False,0,191130.40844726562
2023-05-01,False,False,0,191130.40844726562
2023-05-02,False,False,0,191130.40844726562
2023-05-03,False,False,0,191130.40844726562
2023-05-04,False,False,0,191130.40844726562
2023-05-05,False,False,0,191130.40844726562
2023-05-08,False,False,0,191130.40844726562
2023-05-09,False,False,0,191130.40844726562
2023-05-10,False,False,0,191130.40844726562
2023-05-11,False,False,0,191130.40844726562
2023-05-12,False,False,0,191130.40844726562
2023-05-15,False,False,0,191130.40844726562
2023-05-16,False,False,0,191130.40844726562
2023-05-17,False,False,0,191130.40844726562
2023-05-18,False,False,0,191130.40844726562
2023-05-19,False,False,0,191130.40844726562
2023-05-22,False,False,0,191130.40844726562
2023-05-23,False,False,0,191130.40844726562
2023-05-24,False,False,0,191130.40844726562
2023-05-25,False,False,0,191130.40844726562
2023-05-26,False,False,0,191130.40844726562
2023-05-30,False,False,0,191130.40844726562
2023-05-31,False,False,0,191130.40844726562
2023-06-01,False,False,0,191130.40844726562
2023-06-02,False,False,0,191130.40844726562
2023-06-05,False,False,0,191130.40844726562
2023-06-06,False,False,0,191130.40844726562
2023-06-07,False,False,0,191130.40844726562
2023-06-08,False,False,0,191130.40844726562
2023-06-09,False,False,0,191130.40844726562
2023-06-12,False,False,0,191130.40844726562
2023-06-13,False,False,0,191130.40844726562
2023-06-14,False,False,0,191130.40844726562
2023-06-15,False,False,0,191130.40844726562
2023-06-16,False,False,0,191130.40844726562
2023-06-20,False,False,0,191130.40844726562
2023-06-21,False,False,0,191130.40844726562
2023-06-22,False,False,0,191130.40844726562
2023-06-23,False,False,0,191130.40844726562
2023-06-26,False,False,0,191130.40844726562
2023-06-27,False,False,0,191130.40844726562
2023-06-28,False,False,0,191130.40844726562
2023-06-29,False,False,0,191130.40844726562
2023-06-30,False,False,0,191130.40844726562
2023-07-03,False,False,0,191130.40844726562
2023-07-05,False,False,0,191130.40844726562
2023-07-06,False,False,0,191130.40844726562
2023-07-07,False,False,0,191130.40844726562
2023-07-10,False,False,0,191130.40844726562
2023-07-11,False,False,0,191130.40844726562
2023-07-12,False,False,0,191130.40844726562
2023-07-13,False,False,0,191130.40844726562
2023-07-14,False,False,0,191130.40844726562
2023-07-17,False,False,0,191130.40844726562
2023-07-18,False,False,0,191130.40844726562
2023-07-19,False,False,0,191130.40844726562
2023-07-20,False,False,0,191130.40844726562
2023-07-21,False,False,0,191130.40844726562
2023-07-24,False,False,0,191130.40844726562
2023-07-25,False,False,0,191130.40844726562
2023-07-26,False,False,0,191130.40844726562
2023-07-27,False,False,0,191130.40844726562
2023-07-28,False,False,0,191130.40844726562
2023-07-31,False,False,0,191130.40844726562
2023-08-01,True,False,568,191130.40844726562
2023-08-02,False,False,568,191130.40844726562
2023-08-03,False,False,568,191130.40844726562
2023-08-04,False,False,568,191130.40844726562
2023-08-07,False,False,568,191130.40844726562
2023-08-08,False,False,568,191130.40844726562
2023-08-09,False,False,568,191130.40844726562
2023-08-10,False,False,568,191130.40844726562
2023-08-11,False,False,568,191130.40844726562
2023-08-14,False,False,568,191130.40844726562
2023-08-15,False,False,568,191130.40844726562
2023-08-16,False,False,568,191130.40844726562
2023-08-17,False,False,568,191130.40844726562
2023-08-18,False,False,568,191130.40844726562
2023-08-21,False,False,568,191130.40844726562
2023-08-22,False,False,568,191130.40844726562
2023-08-23,False,False,568,191130.40844726562
2023-08-24,False,False,568,191130.40844726562
2023-08-25,False,False,568,191130.40844726562
2023-08-28,False,False,568,191130.40844726562
2023-08-29,False,False,568,191130.40844726562
2023-08-30,False,False,568,191130.40844726562
2023-08-31,False,False,568,191130.40844726562
2023-09-01,False,True,0,186678.88208007812
2023-09-05,False,False,0,186678.88208007812
2023-09-06,False,False,0,186678.88208007812
2023-09-07,False,False,0,186678.88208007812
2023-09-08,False,False,0,186678.88208007812
2023-09-11,False,False,0,186678.88208007812
2023-09-12,False,False,0,186678.88208007812
2023-09-13,False,False,0,186678.88208007812
2023-09-14,False,False,0,186678.88208007812
2023-09-15,False,False,0,186678.88208007812
2023-09-18,False,False,0,186678.88208007812
2023-09-19,False,False,0,186678.88208007812
2023-09-20,False,False,0,186678.88208007812
2023-09-21,True,False,584,186678.88208007812
2023-09-22,False,False,584,186678.88208007812
2023-09-25,False,False,584,186678.88208007812
2023-09-26,False,False,584,186678.88208007812
2023-09-27,False,False,584,186678.88208007812
2023-09-28,False,False,584,186678.88208007812
2023-09-29,False,False,584,186678.88208007812
2023-10-02,False,False,584,186678.88208007812
2023-10-03,False,False,584,186678.88208007812
2023-10-04,False,False,584,186678.88208007812
2023-10-05,False,False,584,186678.88208007812
2023-10-06,False,False,584,186678.88208007812
2023-10-09,False,False,584,186678.88208007812
2023-10-10,False,False,584,186678.88208007812
2023-10-11,False,True,0,194133.28784179688
2023-10-12,False,False,0,194133.28784179688
2023-10-13,False,False,0,194133.28784179688
2023-10-16,False,False,0,194133.28784179688
2023-10-17,False,False,0,194133.28784179688
2023-10-18,False,False,0,194133.28784179688
2023-10-19,False,False,0,194133.28784179688
2023-10-20,False,False,0,194133.28784179688
2023-10-23,False,False,0,194133.28784179688
2023-10-24,False,False,0,194133.28784179688
2023-10-25,False,False,0,194133.28784179688
2023-10-26,False,False,0,194133.28784179688
2023-10-27,False,False,0,194133.28784179688
2023-10-30,False,False,0,194133.28784179688
2023-10-31,False,False,0,194133.28784179688
2023-11-01,False,False,0,194133.28784179688
2023-11-02,False,False,0,194133.28784179688
